EstadoCivil,Curso,QualificacaoAnterior,QualificacaoAnteriorGrau,Nacionalidade,NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Genero,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,Target,ProbabilidadeEvasao,PredicaoEvasao,ClassePredita
Solteiro,Gestão,Ensino Secundário,123.0,Português,115.3,0,0,1,Feminino,1,0,0,5,9,3,13.0,0,0,5,11,3,11.0,0,8.9,1.4,3.51,Matriculado,0.25149314868830147,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,131.0,Português,139.8,0,0,1,Feminino,0,0,0,5,6,5,13.4,0,0,5,5,5,12.8,0,10.8,1.4,1.74,Graduado,0.09875088559369792,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,158.0,Português,157.0,0,0,1,Feminino,0,0,0,6,6,6,1.26666666666666e+16,0,0,6,7,6,1.25714285714285e+16,0,10.8,1.4,1.74,Graduado,0.1284930049480004,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,122.0,Português,131.0,0,0,1,Feminino,0,0,0,7,7,6,1.25166666666666e+16,1,0,7,7,6,1.25166666666666e+16,1,7.6,2.6,0.32,Desistente,0.08436624475163507,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,130.0,Português,100.0,0,0,1,Feminino,0,0,0,7,11,6,1.16166666666666e+16,0,0,7,7,7,13.0,0,13.9,-0.3,0.79,Matriculado,0.08564143801316856,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,154.0,Português,140.4,0,0,1,Feminino,1,0,0,6,13,2,10.0,0,0,6,12,4,10.75,0,7.6,2.6,0.32,Matriculado,0.18217292296052737,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,120.0,Português,113.4,0,0,1,Feminino,0,0,0,5,11,3,1.03333333333333e+16,0,0,5,10,3,1.06666666666666e+16,0,12.4,0.5,1.79,Matriculado,0.3914379150216101,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,140.0,Português,137.0,0,0,1,Feminino,0,0,0,5,12,5,1.31428571428571e+16,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduado,0.07913837708406508,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,127.0,Português,121.8,0,0,1,Feminino,0,0,0,5,5,5,12.6,0,0,5,5,5,14.0,0,11.1,0.6,2.02,Graduado,0.10280013922693108,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,133.1,Português,131.0,0,0,1,Feminino,0,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,Desistente,0.7801846098750781,1,Desistente
Solteiro,Gestão,Ensino Secundário,120.0,Português,118.6,0,0,1,Feminino,0,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduado,0.17891539099309162,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,137.0,Português,122.3,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Desistente,0.4399344033395457,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,131.0,Português,127.9,0,0,1,Feminino,1,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduado,0.10128938518493907,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,121.3,0,0,1,Feminino,0,0,0,6,15,6,1.41666666666666e+16,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduado,0.07246723996612715,0,Não Desistente
Solteiro,Higiene Oral,Ensino Secundário,122.0,Português,117.1,0,0,1,Feminino,0,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9438783449948042,1,Desistente
Solteiro,Enfermagem Veterinária,Curso de Especialização Tecnológica,160.0,Português,160.0,0,0,1,Feminino,0,0,1,6,7,6,1.41666666666666e+16,0,1,6,17,5,1377777777777770.0,0,12.4,0.5,1.79,Graduado,0.08384819427745256,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,146.0,Português,145.3,0,0,1,Feminino,1,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Matriculado,0.2843440990930098,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,131.0,Português,122.6,0,0,1,Feminino,0,0,0,6,7,6,13.0,0,0,6,6,6,1.36666666666666e+16,0,12.4,0.5,1.79,Graduado,0.05014510823482183,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,132.0,Português,128.0,0,0,1,Feminino,0,0,0,7,7,7,1.34671428571428e+16,0,0,8,9,8,1.50111111111111e+16,0,12.4,0.5,1.79,Graduado,0.05012393270964657,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,138.0,Português,124.9,0,0,1,Feminino,1,0,0,7,9,7,132375.0,0,0,8,9,7,1.37428571428571e+16,0,13.9,-0.3,0.79,Desistente,0.05993801827867952,0,Não Desistente
Solteiro,Design de Comunicação,Ensino Secundário,130.0,Português,123.7,0,0,1,Feminino,0,0,0,6,6,6,1.23333333333333e+16,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduado,0.06474005732136527,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,126.0,Português,120.1,0,0,1,Feminino,0,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduado,0.08826795675312955,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,148.0,Português,131.7,0,0,1,Feminino,0,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9039810249707153,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,130.0,Português,133.2,0,0,1,Feminino,0,0,5,9,15,9,1.16666666666666e+16,0,2,7,8,7,1.17142857142857e+16,0,7.6,2.6,0.32,Graduado,0.04111156405701594,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,117.0,Português,109.3,0,1,0,Feminino,1,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Desistente,0.8609950744857106,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,120.0,Português,113.0,0,0,1,Feminino,0,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduado,0.2778680109269515,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,153.0,Português,157.9,0,1,1,Feminino,1,0,0,6,6,6,1.48333333333333e+16,0,0,6,6,6,1.48333333333333e+16,0,8.9,1.4,3.51,Graduado,0.1275800501768661,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,117.0,Português,112.1,0,0,1,Feminino,1,0,0,7,9,5,13188.0,0,0,8,9,7,1.28928571428571e+16,0,11.1,0.6,2.02,Matriculado,0.08656804304115764,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,178.0,Português,174.7,0,0,1,Feminino,0,0,0,7,8,7,17125.0,0,0,8,8,8,175875.0,0,13.9,-0.3,0.79,Graduado,0.06073459261107569,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,129.0,Português,128.8,0,0,1,Feminino,0,0,0,7,7,6,1.26666666666666e+16,0,0,7,7,6,1.26666666666666e+16,0,7.6,2.6,0.32,Graduado,0.10282587882082697,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,116.0,Português,110.1,0,0,1,Feminino,1,0,0,6,8,6,1.26666666666666e+16,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduado,0.16231690551902142,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,99.0,Português,99.7,0,1,0,Feminino,0,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,8.9,1.4,3.51,Matriculado,0.9943014757644293,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,135.0,Português,121.0,0,0,1,Feminino,1,0,0,6,7,6,1.13333333333333e+16,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduado,0.033407300397805144,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,131.7,0,0,1,Feminino,1,0,0,7,10,7,13605.0,0,0,8,11,8,1233125.0,0,15.5,2.8,-4.06,Graduado,0.03856443617548521,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,132.0,Português,119.1,0,0,1,Feminino,1,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduado,0.2716621500371877,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,132.0,Português,124.7,0,0,1,Feminino,0,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Desistente,0.943479766747914,1,Desistente
Solteiro,Turismo,Ensino Secundário,113.0,Português,117.2,0,0,1,Feminino,0,0,0,6,8,5,11.2,0,0,6,12,3,1.16666666666666e+16,0,7.6,2.6,0.32,Desistente,0.4687950839691158,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,134.0,Português,128.8,0,0,1,Feminino,0,0,0,5,10,5,13375.0,0,0,5,9,5,1.41666666666666e+16,0,13.9,-0.3,0.79,Graduado,0.09866487087586798,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,136.0,Português,131.5,0,0,1,Feminino,1,0,0,7,8,6,1.38633333333333e+16,0,0,8,9,7,1.41785714285714e+16,0,11.1,0.6,2.02,Graduado,0.0654286895826754,0,Não Desistente
Solteiro,Design de Animação e Multimédia,Ensino Secundário,136.0,Português,121.7,0,0,1,Feminino,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Matriculado,0.4464051082422355,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,129.0,Português,123.4,0,0,1,Feminino,0,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduado,0.08241808291125848,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,138.0,Português,124.7,0,0,1,Feminino,0,0,0,6,11,3,1.23333333333333e+16,0,0,6,10,5,1.08333333333333e+16,0,9.4,-0.8,-3.12,Matriculado,0.4761925493960484,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,137.0,Português,132.8,0,0,1,Feminino,0,0,0,6,7,6,1.33333333333333e+16,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduado,0.2865778797876946,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,115.0,Português,108.7,0,0,1,Feminino,0,0,0,6,10,3,1.26666666666666e+16,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Desistente,0.7792149596202084,1,Desistente
Solteiro,Ensino Básico,Ensino Secundário,129.0,Português,138.1,0,0,1,Feminino,0,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Desistente,0.4271563758717572,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,131.0,Português,126.5,0,0,1,Feminino,1,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduado,0.06993888571536588,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,133.0,Português,127.4,0,0,1,Feminino,1,0,0,6,8,6,12.25,0,0,6,7,6,1.18571428571428e+16,0,12.7,3.7,-1.7,Graduado,0.030707608519402425,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,123.6,0,0,1,Feminino,0,0,0,6,10,4,11.0,0,0,6,9,6,1.18333333333333e+16,0,9.4,-0.8,-3.12,Graduado,0.06996868854401993,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,122.0,0,0,1,Feminino,1,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduado,0.0916793222227505,0,Não Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,128.0,Português,118.2,0,0,1,Feminino,0,0,0,6,6,6,1.31666666666666e+16,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Desistente,0.10234354231774824,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,127.0,Português,123.9,0,0,1,Feminino,1,0,0,7,9,7,1.28555555555555e+16,0,0,8,12,7,1.27611111111111e+16,0,15.5,2.8,-4.06,Graduado,0.06097512210842784,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,134.0,Português,125.8,0,0,1,Feminino,0,0,0,7,8,7,1491875.0,0,0,8,8,8,15355.0,0,15.5,2.8,-4.06,Graduado,0.06813931357643131,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,132.0,Português,123.3,0,0,1,Feminino,0,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Desistente,0.7305549610076746,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,124.0,Português,124.4,0,0,1,Feminino,0,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduado,0.1318777645616477,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,133.1,Português,126.0,0,0,1,Feminino,1,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduado,0.11968887925062845,0,Não Desistente
Viúvo,Agronomia,Ensino Secundário,170.0,Português,170.0,0,1,1,Feminino,0,0,0,1,1,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Matriculado,0.8899058130338358,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,121.5,0,0,1,Feminino,0,0,0,6,10,5,1.16666666666666e+16,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduado,0.20368868657946348,0,Não Desistente
Solteiro,Enfermagem,Ensino Superior - Licenciatura,130.0,Português,130.0,0,0,1,Feminino,0,0,1,8,8,7,1.42571428571428e+16,0,1,8,8,7,1.42571428571428e+16,0,12.7,3.7,-1.7,Graduado,0.22779879865384084,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,125.0,Português,117.0,0,0,1,Feminino,0,0,0,6,13,3,12.0,0,0,6,12,2,1.13333333333333e+16,0,16.2,0.3,-0.92,Desistente,0.6251652965334421,1,Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,130.0,Português,130.0,0,0,1,Feminino,0,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Matriculado,0.1912228213918936,0,Não Desistente
Solteiro,Higiene Oral,Ensino Secundário,133.1,Português,108.0,0,0,1,Feminino,0,0,0,7,8,7,1.24571428571428e+16,0,0,8,8,8,135625.0,0,15.5,2.8,-4.06,Graduado,0.09959935427338056,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,131.0,Português,132.3,0,0,1,Feminino,0,0,0,7,7,6,1.16833333333333e+16,0,0,7,7,6,1.16833333333333e+16,0,7.6,2.6,0.32,Graduado,0.10340892591271619,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,150.0,Português,148.0,0,0,1,Feminino,0,0,0,6,10,3,1.16666666666666e+16,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduado,0.21754968394554008,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,125.0,Português,122.6,0,1,0,Feminino,0,0,0,6,8,4,11.75,0,0,6,6,6,1.31666666666666e+16,0,11.1,0.6,2.02,Desistente,0.7860918502849644,1,Desistente
Solteiro,Gestão de Publicidade e Marketing,Ensino Secundário,131.0,Português,123.0,0,0,1,Feminino,1,0,0,5,6,3,1.16666666666666e+16,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Matriculado,0.2221986197826565,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,130.0,Português,102.5,0,0,1,Feminino,0,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduado,0.3300272786502976,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,123.0,Português,113.3,0,0,1,Feminino,0,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Desistente,0.42004029787837266,0,Não Desistente
Solteiro,Ensino Básico,Ensino Secundário,141.0,Português,133.0,0,0,1,Feminino,0,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Desistente,0.3659205875848339,0,Não Desistente
Solteiro,Enfermagem,Ensino Superior - Licenciatura,140.0,Português,140.0,0,0,1,Feminino,0,0,2,7,8,6,14.35,0,3,8,10,6,1.45833333333333e+16,0,16.2,0.3,-0.92,Desistente,0.5550242120574532,1,Desistente
Solteiro,Ensino Básico,Ensino Secundário,140.0,Português,128.3,0,0,1,Feminino,0,0,19,21,21,21,1261904761904760.0,0,13,19,19,19,1.27894736842105e+16,0,12.4,0.5,1.79,Graduado,0.1329143331575027,0,Não Desistente
Solteiro,Gestão (presencial noturno),Curso de Especialização Tecnológica,140.0,Português,140.0,0,0,1,Feminino,1,0,2,6,7,6,1.26666666666666e+16,0,2,6,7,6,1.31666666666666e+16,1,9.4,-0.8,-3.12,Matriculado,0.06532300821718752,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Básico (3º Ciclo),133.1,Português,104.0,0,1,0,Feminino,0,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Desistente,0.997062598399942,1,Desistente
Solteiro,Design de Comunicação,Ensino Secundário,131.0,Português,122.3,0,0,0,Feminino,0,0,0,6,6,6,1.21666666666666e+16,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Desistente,0.9811123332502968,1,Desistente
Solteiro,Turismo,Ensino Secundário,143.0,Português,135.0,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Desistente,0.9773815057260904,1,Desistente
Solteiro,Gestão,Ensino Secundário,132.0,Português,119.1,0,1,0,Feminino,0,0,0,5,9,3,10.0,0,0,5,9,3,1.05714285714285e+16,0,10.8,1.4,1.74,Desistente,0.9094733569754283,1,Desistente
Solteiro,Serviço Social,Ensino Secundário,143.0,Português,126.6,0,1,0,Feminino,0,0,5,10,18,8,11.5,0,0,6,12,4,10.0,0,9.4,-0.8,-3.12,Matriculado,0.7843849396068554,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,141.0,Português,129.0,0,0,1,Feminino,1,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduado,0.07071765987816084,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,133.1,Português,162.3,0,0,1,Feminino,0,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Desistente,0.9032064710760516,1,Desistente
Solteiro,Design de Comunicação,Ensino Secundário,148.0,Português,163.4,0,0,1,Feminino,0,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduado,0.10384135482372377,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,125.0,Português,121.5,0,0,1,Feminino,1,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduado,0.09619745387427038,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,122.8,0,0,1,Feminino,0,0,0,6,13,2,10.0,0,0,5,12,1,10.0,0,9.4,-0.8,-3.12,Matriculado,0.766580510636132,1,Desistente
Solteiro,Gestão,Ensino Secundário,140.0,Português,118.0,0,0,1,Feminino,0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Desistente,0.9128694840701612,1,Desistente
Solteiro,Ensino Básico,Ensino Secundário,139.0,Português,134.0,0,0,1,Feminino,0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Desistente,0.9887585488177102,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,142.0,Português,129.8,0,0,1,Feminino,0,0,0,8,8,7,1.22428571428571e+16,0,0,8,8,7,1.22428571428571e+16,0,12.7,3.7,-1.7,Graduado,0.09307863735880109,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,152.0,0,0,1,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Desistente,0.9709031268687682,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,126.0,Português,122.8,0,0,1,Feminino,0,0,0,8,8,8,1293375.0,0,0,8,8,8,1293375.0,0,9.4,-0.8,-3.12,Graduado,0.04175777001393972,0,Não Desistente
Solteiro,Engenharia Informática,Ensino Superior - Licenciatura,150.0,Português,150.0,0,0,1,Feminino,0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Desistente,0.9769656088369418,1,Desistente
Solteiro,Ensino Básico,Ensino Secundário,130.0,Português,131.8,0,0,1,Feminino,0,0,0,7,9,7,1.25714285714285e+16,0,0,7,8,7,1.44285714285714e+16,0,11.1,0.6,2.02,Graduado,0.14055237287671046,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,120.0,Português,105.9,0,0,1,Feminino,0,0,0,3,4,3,1.18166666666666e+16,0,0,3,3,3,1.13333333333333e+16,0,11.1,0.6,2.02,Matriculado,0.20268336329348047,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,138.0,Português,132.1,0,0,1,Feminino,0,0,0,5,9,4,13.75,0,0,5,13,4,1.43333333333333e+16,2,10.8,1.4,1.74,Graduado,0.13578538840135598,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,127.0,Português,127.4,0,0,1,Feminino,0,0,0,6,8,6,1.11666666666666e+16,0,0,6,6,6,1.13333333333333e+16,0,7.6,2.6,0.32,Graduado,0.038388472189914646,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,140.0,Português,129.5,0,0,1,Feminino,0,0,0,8,8,7,1.23242857142857e+16,0,0,8,8,7,1.23242857142857e+16,0,10.8,1.4,1.74,Graduado,0.08441914649789907,0,Não Desistente
Solteiro,Serviço Social,Curso de Especialização Tecnológica,130.0,Português,126.7,0,1,1,Feminino,0,0,3,6,6,6,1.21666666666666e+16,0,2,6,7,6,1.17142857142857e+16,0,13.9,-0.3,0.79,Graduado,0.11343395171662546,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,128.0,Português,116.5,0,0,1,Feminino,1,0,0,6,11,5,1.11428571428571e+16,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduado,0.15321738430897458,0,Não Desistente
Solteiro,Serviço Social,Ensino Secundário,132.0,Português,119.1,0,0,1,Feminino,0,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduado,0.1982668341405026,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,149.0,Português,126.5,0,0,1,Feminino,0,0,0,8,8,7,1.29142857142857e+16,0,0,8,8,7,1.29142857142857e+16,0,12.7,3.7,-1.7,Graduado,0.09214225608874436,0,Não Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,155.0,Português,149.8,0,0,1,Feminino,1,0,0,6,6,6,1.38333333333333e+16,0,0,6,6,6,1.41666666666666e+16,0,16.2,0.3,-0.92,Graduado,0.11414758968661565,0,Não Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,120.0,Português,115.1,0,0,1,Feminino,0,0,0,6,8,6,1.38571428571428e+16,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduado,0.14032567088914616,0,Não Desistente
Solteiro,Turismo,Ensino Básico (3º Ciclo),133.1,Português,124.5,0,0,1,Feminino,1,0,0,6,7,6,1.37142857142857e+16,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Desistente,0.29292265609387347,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,131.0,Português,128.3,0,0,1,Feminino,1,0,0,8,8,7,1.26428571428571e+16,0,0,8,8,7,1.26428571428571e+16,0,12.7,3.7,-1.7,Graduado,0.05926379964635906,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,149.0,Português,136.0,0,0,1,Feminino,1,0,0,7,7,6,1.29166666666666e+16,0,0,7,7,6,1.29166666666666e+16,0,7.6,2.6,0.32,Graduado,0.06438511378131427,0,Não Desistente
Solteiro,Equincultura,Ensino Secundário,140.0,Português,140.0,0,0,1,Feminino,1,0,0,6,8,6,15625.0,0,0,6,8,6,1.58571428571428e+16,0,13.9,-0.3,0.79,Graduado,0.12555772559520548,0,Não Desistente
Solteiro,Gestão (presencial noturno),Ensino Secundário,133.1,Português,126.3,0,0,1,Feminino,1,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Desistente,0.9478949610147321,1,Desistente
Solteiro,Jornalismo e Comunicação,Ensino Secundário,122.0,Português,126.9,0,0,1,Feminino,0,0,0,6,8,6,1.17142857142857e+16,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduado,0.11855102997166553,0,Não Desistente
Solteiro,Higiene Oral,Ensino Superior - Licenciatura (1º Ciclo),130.0,Português,145.0,0,0,1,Feminino,0,0,0,7,10,6,12125.0,0,0,8,9,8,133125.0,0,15.5,2.8,-4.06,Matriculado,0.16571976055001977,0,Não Desistente
Solteiro,Gestão,Ensino Secundário,121.0,Português,115.8,0,0,1,Feminino,1,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduado,0.06921547217577337,0,Não Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,120.0,Português,100.0,0,0,1,Feminino,0,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Desistente,0.8515062258363574,1,Desistente
Solteiro,Serviço Social (prestação nocturna),Ensino Secundário,133.1,Português,102.5,0,0,1,Feminino,1,0,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,Desistente,0.8462669666451442,1,Desistente
Solteiro,Enfermagem Veterinária,Ensino Secundário,121.0,Português,131.5,0,0,1,Feminino,0,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Desistente,0.6693233111018528,1,Desistente
Solteiro,Gestão,Ensino Secundário,133.0,Português,147.0,0,0,1,Feminino,1,0,0,5,7,4,13.0,0,0,5,8,3,1.23333333333333e+16,0,9.4,-0.8,-3.12,Graduado,0.2380531256491115,0,Não Desistente
Casado,Ensino Básico,Ensino Secundário,134.0,Português,122.5,1,0,1,Feminino,1,0,0,6,6,6,1.33333333333333e+16,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduado,0.2558694717557282,0,Não Desistente
Solteiro,Turismo,Ensino Secundário,115.0,Português,117.5,0,0,1,Feminino,0,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Desistente,0.7362747830437284,1,Desistente
Solteiro,Enfermagem,Ensino Secundário,127.0,Português,150.0,0,0,1,Feminino,1,0,0,7,9,5,13.85,0,0,8,9,7,1219285714285710.0,0,11.1,0.6,2.02,Graduado,0.0924567897003442,0,Não Desistente
Solteiro,Enfermagem,Ensino Secundário,135.0,Português,127.5,0,0,1,Feminino,1,0,0,7,8,6,1.37416666666666e+16,0,0,8,9,7,149125.0,0,16.2,0.3,-0.92,Graduado,0.09524406014827612,0,Não Desistente
